,Unnamed: 0,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
223,223,2020_10_11,-34.603790000000004,-58.427080000000004,https://departamento.mercadolibre.com.ar/MLA-873703314-alq-dto-de-3-ambientes-con-patio-terraza-muy-luminoso-_JM,Alq. Dto De 3 Ambientes Con Patio Terraza Muy Luminoso,Departamento,145000.0,ARS,80.0,3.0
224,224,2020_10_11,-34.577366,-58.439266,https://departamento.mercadolibre.com.ar/MLA-873711244-depto-en-palermo-hollywood-luxury-tower-_JM,"Depto En Palermo Hollywood, Luxury Tower",Departamento,133000.0,ARS,45.0,1.0
225,225,2020_10_11,-34.561409999999995,-58.450419999999994,https://departamento.mercadolibre.com.ar/MLA-873711350-3-de-febrero-1900-p-alto-living-com-escr-tres-dorm-cochera-_JM,3 De Febrero 1900-p. Alto-living Com- Escr-tres Dorm-cochera,Departamento,1500.0,USD,178.0,4.0
226,226,2020_10_11,-34.587379999999996,-58.385277,https://departamento.mercadolibre.com.ar/MLA-873914071-alquiler-departamento-apto-profesional-en-recoleta-caba-_JM,"Alquiler Departamento Apto Profesional En Recoleta, C.a.b.a",Departamento,130000.0,ARS,110.0,4.0
227,227,2020_10_11,-34.595642,-58.39520600000001,https://departamento.mercadolibre.com.ar/MLA-873914629-3-amb-con-dependencia-alquiler-excelente-ubicacion-_JM,3 Amb Con Dependencia - Alquiler - Excelente Ubicación,Departamento,117500.0,ARS,73.0,3.0
228,228,2020_10_11,-34.636707,-58.471127,https://casa.mercadolibre.com.ar/MLA-873922001-departamento-2-ambientes-excelente-ubicacion-flores-_JM,Departamento 2 Ambientes Excelente Ubicación Flores,Casa,94500.0,ARS,42.0,
229,229,2020_10_11,-34.599163,-58.428204,https://departamento.mercadolibre.com.ar/MLA-873949540-alquiler-monoambiente-amoblado-almagro-_JM,"Alquiler Monoambiente Amoblado, Almagro.",Departamento,99000.0,ARS,31.0,1.0
230,230,2020_10_11,-34.596354999999996,-58.376137,https://departamento.mercadolibre.com.ar/MLA-873958360-terraza-terraza-siempre-terraza-edificio-kavanagh-_JM,"Terraza, Terraza, Siempre Terraza! - Edificio Kavanagh!",Departamento,1900.0,USD,250.0,3.0
231,231,2020_10_11,-34.61356,-58.36201,https://departamento.mercadolibre.com.ar/MLA-873959630-impecable-tres-ambientes-en-puerto-madero-_JM,Impecable Tres Ambientes En Puerto Madero,Departamento,185000.0,ARS,108.0,3.0
232,232,2020_10_11,-34.605140000000006,-58.425926000000004,https://departamento.mercadolibre.com.ar/MLA-873989939-alquiler-temporario-a-metros-hospital-italiano-a-estrenar-_JM,Alquiler Temporario A Metros Hospital Italiano (a Estrenar),Departamento,101300.0,ARS,25.0,1.0
233,233,2020_10_11,-34.621563,-58.378593,https://departamento.mercadolibre.com.ar/MLA-874028019-departamento-en-alquiler-temporal-_JM,Departamento En Alquiler Temporal,Departamento,102500.0,ARS,40.0,1.0
234,234,2020_10_11,-34.593056,-58.502453,https://departamento.mercadolibre.com.ar/MLA-874032235-1-amb-40m2-devoto-vista-bano-balcon-apt-prof-cuenca-y-carril-_JM,1 Amb 40m2 Devoto Vista Baño Balcón Apt Prof Cuenca Y Carril,Departamento,98000.0,ARS,44.0,1.0
235,235,2020_10_11,-34.556564,-58.46204,https://departamento.mercadolibre.com.ar/MLA-874126261-2-ambientes-con-renta-se-escuchan-ofertas--_JM,2 Ambientes Con Renta - Se Escuchan Ofertas -,Departamento,99000.0,USD,36.0,2.0
236,236,2020_10_11,-34.593790000000006,-58.412292,https://departamento.mercadolibre.com.ar/MLA-874147436-departamento-en-alquiler-temporal-en-palermo-_JM,Departamento En Alquiler Temporal En Palermo,Departamento,103000.0,ARS,35.0,1.0
237,237,2020_10_11,-34.590332000000004,-58.427876,https://departamento.mercadolibre.com.ar/MLA-874148551-nuevos-departamentos-en-alquiler-temporal-en-palermo-soho-_JM,Nuevos Departamentos En Alquiler Temporal En Palermo Soho,Departamento,103000.0,ARS,45.0,2.0
238,238,2020_10_11,-34.56756,-58.434612,https://departamento.mercadolibre.com.ar/MLA-874281775-3-amb-amenities-cochera-las-canitas-_JM,"3 Amb., Amenities, Cochera, Las Cañitas",Departamento,160000.0,ARS,78.0,3.0
239,239,2020_10_11,-34.578590000000005,-58.427746,https://departamento.mercadolibre.com.ar/MLA-874343561-departamento-de-3-ambientes-en-alquiler-temporal-_JM,Departamento De 3 Ambientes En Alquiler Temporal,Departamento,153000.0,ARS,80.0,3.0
240,240,2020_10_11,-34.583107,-58.406853000000005,https://departamento.mercadolibre.com.ar/MLA-874352160-departamento-de-2-ambientes-en-alquiler-temporal-_JM,Departamento De 2 Ambientes En Alquiler Temporal,Departamento,140000.0,ARS,80.0,2.0
241,241,2020_10_11,-34.62095,-58.378838,https://departamento.mercadolibre.com.ar/MLA-874370057-amplio-departamento-3-ambientes-muy-luminoso-vista-jardines-_JM,"Amplio Departamento 3 Ambientes Muy Luminoso, Vista Jardines",Departamento,113000.0,ARS,90.0,3.0
242,242,2020_10_11,-34.612984000000004,-58.360928,https://departamento.mercadolibre.com.ar/MLA-874448146-alquilo-piso-torre-mulieris-amoblado-y-equipado-impecable-_JM,Alquilo Piso Torre Mulieris Amoblado Y Equipado Impecable!!,Departamento,2800.0,USD,172.0,3.0
243,243,2020_10_11,-34.61655,-58.36167,https://departamento.mercadolibre.com.ar/MLA-874472320-dueno-alquila-departamento-en-alquiler-puerto-madero-2-amb-_JM,Dueño Alquila - Departamento En Alquiler Puerto Madero 2 Amb,Departamento,135000.0,ARS,50.0,2.0
244,244,2020_10_11,-34.588085,-58.433147,https://departamento.mercadolibre.com.ar/MLA-874499502-alquiler-temporario-dueno-palermo-soho-3-amb-todo-incluido-_JM,Alquiler Temporario. Dueno Palermo Soho 3 Amb Todo Incluido,Departamento,127000.0,ARS,70.0,3.0
245,245,2020_10_11,-34.619457000000004,-58.368922999999995,https://departamento.mercadolibre.com.ar/MLA-874505071-alquiler-temporario-dueno-san-telmo-2-amb-todo-incluido-_JM,Alquiler Temporario. Dueño. San Telmo 2 Amb Todo Incluido,Departamento,105000.0,ARS,35.0,2.0
246,246,2020_10_11,-34.588776,-58.425259999999994,https://departamento.mercadolibre.com.ar/MLA-874506073-alquiler-temporario-p-soho-dueno-3-amb-piso-16-luminoso-_JM,Alquiler Temporario P. Soho. Dueno 3 Amb  Piso 16 Luminoso!!,Departamento,127000.0,ARS,55.0,3.0
247,247,2020_10_11,-34.592953,-58.382946,https://departamento.mercadolibre.com.ar/MLA-874506901-alquiler-temporario-dueno-recoleta-impecable-y-nuevo-_JM,Alquiler Temporario Dueño. Recoleta Impecable Y Nuevo!!,Departamento,107000.0,ARS,45.0,1.0
248,248,2020_10_11,-34.611942,-58.418262,https://departamento.mercadolibre.com.ar/MLA-874579829-2-amb-55-m2-flores-balcon-a-la-calle-de-categ-bno-comp-_JM,2 Amb 55 M2 Flores Balcon A La Calle De Categ  Bño Comp,Departamento,105000.0,ARS,55.0,2.0
249,249,2020_10_11,-34.635525,-58.47900799999999,https://departamento.mercadolibre.com.ar/MLA-874580884-flores-2-amb-a-est-balcon-bano-comp-living-hall-lujo-_JM,Flores 2 Amb A Est Balcón Baño Comp Living Hall Lujo,Departamento,103000.0,ARS,55.0,2.0
250,250,2020_10_11,-34.6002,-58.378014,https://departamento.mercadolibre.com.ar/MLA-874593229-1-ambiente-lujo-pvivienda-o-oficina-c-solarium-bano-comple-_JM,1 Ambiente Lujo P/vivienda O Oficina C/ Solarium Baño Comple,Departamento,93500.0,ARS,44.0,1.0
251,251,2020_10_11,-34.597775,-58.483259999999994,https://departamento.mercadolibre.com.ar/MLA-874595494-departamento-2-amb-hermoso-capital-fed-amoblado-ex-airbnb-_JM,Departamento 2 Amb Hermoso Capital Fed Amoblado (ex Airbnb),Departamento,107000.0,ARS,55.0,2.0
252,252,2020_10_11,-34.58291,-58.424015000000004,https://departamento.mercadolibre.com.ar/MLA-874668397-monoambiente-cochera-apto-profesional-_JM,Monoambiente Cochera Apto Profesional,Departamento,100000.0,ARS,31.0,1.0
253,253,2020_10_11,-34.597977,-58.375735999999996,https://departamento.mercadolibre.com.ar/MLA-874713217-excelente-departamento-comodo-y-luminoso-en-retiro-_JM,Excelente Departamento Cómodo Y Luminoso En Retiro,Departamento,100500.0,ARS,32.3,2.0
254,254,2020_10_11,-34.632523,-58.464169999999996,https://departamento.mercadolibre.com.ar/MLA-874730844-2-amb-camarones-2800-semipiso-categoria-_JM,2 Amb Camarones 2800 Semipiso Categoria,Departamento,104000.0,ARS,45.0,2.0
255,255,2020_10_11,-34.594307,-58.42126999999999,https://inmueble.mercadolibre.com.ar/MLA-874787672-departamento-alquiler-temporal-palermo-no-por-mes-_JM,Departamento Alquiler Temporal Palermo (no Por Mes),Ph,103000.0,ARS,55.0,2.0
256,256,2020_10_11,-34.588314000000004,-58.439415000000004,https://departamento.mercadolibre.com.ar/MLA-874809444-palermo-departamento-1-ambientes-alquiler-temporario-_JM,Palermo //  Departamento 1 Ambientes // Alquiler Temporario,Departamento,103000.0,ARS,30.0,1.0
257,257,2020_10_11,-34.61938,-58.428665,https://departamento.mercadolibre.com.ar/MLA-874873202-vendo-departamento-caballito-1-amb-cocina-ubicacion-exce-_JM,Vendo Departamento Caballito 1 Amb Cocina Ubicación Exce!,Departamento,90.0,USD,28.0,1.0
258,258,2020_10_11,-34.576527,-58.40546,https://departamento.mercadolibre.com.ar/MLA-874873485-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,118000.0,ARS,60.0,3.0
259,259,2020_10_11,-34.57948,-58.440826,https://departamento.mercadolibre.com.ar/MLA-874873486-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,112000.0,ARS,45.0,2.0
260,260,2020_10_11,-34.596985,-58.438953000000005,https://departamento.mercadolibre.com.ar/MLA-874873585-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,1000.0,USD,40.0,2.0
261,261,2020_10_11,-34.594475,-58.385487,https://departamento.mercadolibre.com.ar/MLA-874873586-alquiler-temporario-en-barrio-norte-_JM,Alquiler Temporario En Barrio Norte,Departamento,114000.0,ARS,58.0,2.0
262,262,2020_10_11,-34.571020000000004,-58.430690000000006,https://departamento.mercadolibre.com.ar/MLA-874873587-alquiler-temporario-en-las-canitas-_JM,Alquiler Temporario En Las Cañitas,Departamento,1100.0,USD,44.0,2.0
263,263,2020_10_11,-34.572544,-58.43305600000001,https://departamento.mercadolibre.com.ar/MLA-874873588-departamento-en-alquiler-temporario-en-las-canitas-_JM,Departamento En Alquiler Temporario En Las Cañitas,Departamento,104000.0,ARS,35.0,1.0
264,264,2020_10_11,-34.5829,-58.407463,https://departamento.mercadolibre.com.ar/MLA-874873589-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,130000.0,ARS,85.0,3.0
265,265,2020_10_11,-34.604397,-58.38981,https://departamento.mercadolibre.com.ar/MLA-874873590-departamento-en-alquiler-temporario-en-el-centro-san-nicolas-_JM,Departamento En Alquiler Temporario En El Centro San Nicolas,Departamento,103500.0,ARS,42.0,1.0
266,266,2020_10_11,-34.575835999999995,-58.407306999999996,https://departamento.mercadolibre.com.ar/MLA-874873645-departamento-en-alquiler-temporario-en-palermo-chico-_JM,Departamento En Alquiler Temporario En Palermo Chico,Departamento,115000.0,ARS,35.0,2.0
267,267,2020_10_11,-34.59619,-58.414387,https://departamento.mercadolibre.com.ar/MLA-874873646-departamento-alquiler-temporario-en-palermo-_JM,Departamento Alquiler Temporario En Palermo,Departamento,113500.0,ARS,40.0,1.0
268,268,2020_10_11,-34.578064000000005,-58.426533,https://departamento.mercadolibre.com.ar/MLA-874873647-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,145000.0,ARS,79.0,3.0
269,269,2020_10_11,-34.57978,-58.43330400000001,https://departamento.mercadolibre.com.ar/MLA-874874268-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,119000.0,ARS,55.0,2.0
270,270,2020_10_11,-34.58139,-58.441788,https://departamento.mercadolibre.com.ar/MLA-874874269-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,113000.0,ARS,40.0,1.0
271,271,2020_10_11,-34.598255,-58.423545999999995,https://departamento.mercadolibre.com.ar/MLA-874874270-departamento-en-alquiler-temporario-en-almagro-_JM,Departamento En Alquiler Temporario En Almagro,Departamento,105000.0,ARS,20.0,1.0
272,272,2020_10_11,-34.591105999999996,-58.425026,https://departamento.mercadolibre.com.ar/MLA-874874379-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,113000.0,ARS,45.0,1.0
273,273,2020_10_11,-34.572834,-58.422233999999996,https://departamento.mercadolibre.com.ar/MLA-874875096-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,109000.0,ARS,42.0,1.0
274,274,2020_10_11,-34.611855,-58.394764,https://departamento.mercadolibre.com.ar/MLA-874875098-departamento-en-alquiler-temporario-en-congreso-_JM,Departamento En Alquiler Temporario En Congreso,Departamento,110000.0,ARS,55.0,3.0
275,275,2020_10_11,-34.57849,-58.43195,https://departamento.mercadolibre.com.ar/MLA-874875103-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,131000.0,ARS,67.0,2.0
276,276,2020_10_11,-34.57948,-58.440826,https://departamento.mercadolibre.com.ar/MLA-874875106-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,112000.0,ARS,45.0,2.0
277,277,2020_10_11,-34.580566,-58.411213000000004,https://departamento.mercadolibre.com.ar/MLA-874875113-alquiler-temporario-en-palermo-chico-_JM,Alquiler Temporario En Palermo Chico,Departamento,1200.0,USD,75.0,3.0
278,278,2020_10_11,-34.587925,-58.384315,https://departamento.mercadolibre.com.ar/MLA-874875196-departamento-en-alquiler-temporario-en-recoleta-_JM,Departamento En Alquiler Temporario En Recoleta,Departamento,114000.0,ARS,40.0,2.0
279,279,2020_10_11,-34.59469,-58.394034999999995,https://departamento.mercadolibre.com.ar/MLA-874875209-alquiler-temporario-en-recoleta-_JM,Alquiler Temporario En Recoleta,Departamento,115000.0,ARS,37.0,1.0
280,280,2020_10_11,-34.575665,-58.419605000000004,https://departamento.mercadolibre.com.ar/MLA-874875291-departamento-alquiler-temporario-en-palermo-_JM,Departamento Alquiler Temporario En  Palermo,Departamento,115000.0,ARS,40.0,1.0
281,281,2020_10_11,-34.589546,-58.39736,https://departamento.mercadolibre.com.ar/MLA-874875292-alquiler-temporario-en-barrio-norte-_JM,Alquiler Temporario En Barrio Norte,Departamento,100000.0,ARS,25.0,1.0
282,282,2020_10_11,-34.621834,-58.37139499999999,https://departamento.mercadolibre.com.ar/MLA-874875294-alquiler-temporario-en-san-telmo-_JM,Alquiler Temporario En San Telmo,Departamento,112000.0,ARS,42.0,2.0
283,283,2020_10_11,-34.588448,-58.40738,https://departamento.mercadolibre.com.ar/MLA-874875295-alquiler-temporal-en-palermo-_JM,Alquiler Temporal En Palermo,Departamento,118000.0,ARS,60.0,2.0
284,284,2020_10_11,-34.58379,-58.446114,https://departamento.mercadolibre.com.ar/MLA-874875296-departamento-en-alquiler-temporario-en-palermo-_JM,Departamento En Alquiler Temporario En Palermo,Departamento,122000.0,ARS,65.0,3.0
285,285,2020_10_11,-34.57222,-58.431490000000004,https://departamento.mercadolibre.com.ar/MLA-874913630-alquilo-departamento-en-duplex-3-ambientes-todo-amueblado-_JM,Alquilo Departamento En Duplex 3 Ambientes Todo Amueblado!,Departamento,170000.0,ARS,85.0,3.0
286,286,2020_10_11,-34.553062,-58.460636,https://departamento.mercadolibre.com.ar/MLA-874925025-dueno-alquila-monoambiente-1er-belgrano-_JM,Dueño Alquila Monoambiente 1er . Belgrano,Departamento,101250.0,ARS,40.0,1.0
287,287,2020_10_11,-34.60085,-58.430083999999994,https://inmueble.mercadolibre.com.ar/MLA-874937683-departamento-2-ambientes-luminoso-cerca-del-subte-con-lav-_JM,Departamento 2 Ambientes Luminoso Cerca Del Subte Con Lav,Local,80000.0,USD,35.0,
288,288,2020_10_11,-34.649803000000006,-58.500317,https://departamento.mercadolibre.com.ar/MLA-874947553-departamento-en-alquiler-2-ambientes-alberdi-al-5600-_JM,Departamento En Alquiler 2 Ambientes. Alberdi Al 5600.,Departamento,94000.0,ARS,45.0,2.0
289,289,2020_10_11,-34.543167,-58.46253000000001,https://departamento.mercadolibre.com.ar/MLA-874977523-dpto-alquiler-amueblado-nunez-2-dorm-2-bnos-excelente-estado-_JM,Dpto Alquiler Amueblado Nuñez 2 Dorm 2 Bños Excelente Estado,Departamento,144000.0,ARS,120.0,3.0
290,290,2020_10_11,-34.556145,-58.47158,https://departamento.mercadolibre.com.ar/MLA-874977774-loft-con-banera-hidromasaje-y-balcon-con-parrila-_JM,"Loft Con Bañera Hidromasaje, Y Balcon Con Parrila",Departamento,103490.0,ARS,60.0,1.0
291,291,2020_10_11,-34.597256,-58.373493,https://departamento.mercadolibre.com.ar/MLA-874985767-clasico-y-moderno-piso-en-retiro-_JM,Clasico Y Moderno Piso En Retiro,Departamento,550.0,USD,56.0,3.0
292,292,2020_10_11,-34.620216,-58.365,https://departamento.mercadolibre.com.ar/MLA-875000483-amplio-dos-ambientes-en-puerto-madero-_JM,Amplio Dos Ambientes En Puerto Madero,Departamento,145000.0,ARS,50.0,2.0
293,293,2020_10_11,-34.597977,-58.375735999999996,https://departamento.mercadolibre.com.ar/MLA-875024706-departamento-2-ambientes-en-la-calle-florida-_JM,Departamento 2 Ambientes En La Calle Florida,Departamento,97000.0,ARS,32.0,2.0
294,294,2020_10_11,-34.594334,-58.397934,https://departamento.mercadolibre.com.ar/MLA-875045405-alquiler-3-dorm-dep-y-cochera-en-arenales-recoleta-2596id-_JM,Alquiler 3 Dorm Dep Y Cochera En Arenales Recoleta 2596id,Departamento,140000.0,ARS,156.0,4.0
295,295,2020_10_11,-34.596863,-58.39617,https://departamento.mercadolibre.com.ar/MLA-875048065-excelente-departamento-en-recoleta-para-23-personasdivino-_JM,"Excelente Departamento En Recoleta Para 2/3 Personas,divino!",Departamento,102200.0,ARS,49.0,2.0
296,296,2020_10_11,-34.60488,-58.44466,https://departamento.mercadolibre.com.ar/MLA-875073067-departamento-caballito-norte-1-ambiente-ideal-renta-futura-o-espacios-de-coworking-_JM,Departamento - Caballito Norte 1 Ambiente Ideal Renta Futura O Espacios De Coworking,Departamento,54700.0,USD,22.0,1.0
297,297,2020_10_11,-34.562084000000006,-58.456688,https://departamento.mercadolibre.com.ar/MLA-875075224-departamento-de-1-ambiente-en-venta-en-belgrano-con-renta-_JM,Departamento De 1 Ambiente En Venta En Belgrano Con Renta,Departamento,105000.0,USD,35.0,1.0
298,298,2020_10_11,-34.600933000000005,-58.37319,https://departamento.mercadolibre.com.ar/MLA-875089001-departamento-centrico-800-usdmes-de-renta-opcional-ddire-_JM,Departamento Céntrico (800 Usd/mes De Renta Opcional) D.dire,Departamento,99997.0,USD,40.0,2.0
299,299,2020_10_11,-34.58436,-58.476524,https://casa.mercadolibre.com.ar/MLA-875089213-dpto-muy-luminoso-250-m-de-los-incas-linea-b-villa-urquiza-_JM,"Dpto Muy Luminoso, 250 M De Los Incas Línea B- Villa Urquiza",Casa,95000.0,ARS,34.0,1.0
300,300,2020_10_11,-34.592625,-58.398056000000004,https://departamento.mercadolibre.com.ar/MLA-875105311-hermoso-departamento-en-recoleta-para-23-personas-sonado--_JM,Hermoso Departamento En Recoleta Para 2/3 Personas. Soñado !,Departamento,102000.0,ARS,37.0,2.0
301,301,2020_10_11,-34.598633,-58.397476,https://departamento.mercadolibre.com.ar/MLA-875213014-excelente-monoambiente-en-recoleta-_JM,Excelente Monoambiente En Recoleta.,Departamento,93000.0,ARS,35.0,1.0
302,302,2020_10_11,-34.578033000000005,-58.42361,https://departamento.mercadolibre.com.ar/MLA-875255703-beruti-4529palermo-un-ambiente-cocina-y-bano-_JM,"Beruti 4529,palermo. Un Ambiente, Cocina Y Baño",Departamento,92000.0,ARS,33.0,1.0
303,303,2020_10_11,-34.591652,-58.390209999999996,https://departamento.mercadolibre.com.ar/MLA-875434791-departamento-en-alquiler-temporario-en-recoleta-_JM,Departamento En Alquiler Temporario En Recoleta,Departamento,102500.0,ARS,54.0,2.0
304,304,2020_10_11,-34.602309999999996,-58.363804,https://departamento.mercadolibre.com.ar/MLA-875438890-alquiler-3-ambientes-puerto-madero-_JM,Alquiler 3 Ambientes Puerto Madero,Departamento,175000.0,ARS,140.0,3.0
305,305,2020_10_11,-34.567715,-58.454853,https://departamento.mercadolibre.com.ar/MLA-875439181-3-amb-confort-comodidad-y-una-gran-vista-_JM,"3 Amb. Confort, Comodidad Y Una Gran Vista",Departamento,27.0,USD,65.0,3.0
306,306,2020_10_11,-34.597904,-58.404564,https://departamento.mercadolibre.com.ar/MLA-875440455-alquiler-dpto-2-ambientes-contrafrente-barrio-norte-_JM,Alquiler Dpto 2 Ambientes / Contrafrente / Barrio Norte,Departamento,102000.0,ARS,46.0,2.0
307,307,2020_10_11,-34.62995,-58.405809999999995,https://departamento.mercadolibre.com.ar/MLA-875443559-alquiler-2-ambbalcon-a-mts-subte-_JM,Alquiler 2 Amb.balcon A Mts Subte,Departamento,120000.0,ARS,49.0,2.0
308,308,2020_10_11,-34.618790000000004,-58.518852,https://departamento.mercadolibre.com.ar/MLA-875444248-dto-de-1-ambiente-con-balcon-vista-panoramica-_JM,Dto De 1 Ambiente  Con Balcon Vista Panoramica,Departamento,100000.0,ARS,30.0,1.0
309,309,2020_10_11,-34.565758,-58.454772999999996,https://departamento.mercadolibre.com.ar/MLA-875444830-ciudad-de-la-paz-1700-excelente-monoambiente-apto-profesional1-_JM,Ciudad De La Paz 1700. Excelente Monoambiente Apto Profesional1!!,Departamento,100000.0,ARS,37.0,1.0
310,310,2020_10_11,-34.625434999999996,-58.451533999999995,https://departamento.mercadolibre.com.ar/MLA-875445793-malvinas-argentinas-68-excelente-depto-con-patio-balcon-terraza-y-amenities-_JM,"Malvinas Argentinas 68. Excelente Depto Con Patio, Balcon Terraza Y Amenities",Departamento,99000.0,ARS,53.0,1.0
311,311,2020_10_11,-34.58532,-58.41596,https://departamento.mercadolibre.com.ar/MLA-875446191-santa-fe-3700-torre-de-exclente-cat-unica-vista-con-cohera-y-amenities-_JM,"Santa Fe 3700. Torre De Exclente Cat, Unica Vista Con Cohera Y Amenities!!",Departamento,155000.0,ARS,92.0,3.0
312,312,2020_10_11,-34.607456,-58.38346,https://departamento.mercadolibre.com.ar/MLA-875479909-monoambiente-recien-refaccionado-luminoso--_JM,Monoambiente Recién Refaccionado Luminoso !,Departamento,95000.0,ARS,25.0,1.0
313,313,2020_10_11,-34.604538,-58.424369999999996,https://departamento.mercadolibre.com.ar/MLA-875516029-departamento-2-amb-temporario-zona-hospital-italiano-cochera-_JM,Departamento 2 Amb Temporario Zona Hospital Italiano Cochera,Departamento,101700.0,ARS,70.0,2.0
314,314,2020_10_11,-34.61107,-58.362643999999996,https://departamento.mercadolibre.com.ar/MLA-875531928-departamento-en-alquiler-ubicado-en-puerto-madero-capital-federal-_JM,"Departamento  En Alquiler Ubicado En Puerto Madero, Capital Federal",Departamento,155000.0,ARS,69.0,2.0
315,315,2020_10_11,-34.61558,-58.361973,https://departamento.mercadolibre.com.ar/MLA-875532751-departamento-en-alquiler-ubicado-en-puerto-madero-capital-federal-_JM,"Departamento  En Alquiler Ubicado En Puerto Madero, Capital Federal",Departamento,140000.0,ARS,57.0,2.0
316,316,2020_10_11,-34.61558,-58.361973,https://departamento.mercadolibre.com.ar/MLA-875533239-departamento-duplex-en-alquiler-ubicado-en-puerto-madero-capital-federal-_JM,"Departamento Duplex  En Alquiler Ubicado En Puerto Madero, Capital Federal",Departamento,170000.0,ARS,145.0,3.0
317,317,2020_10_11,-34.592213,-58.378969999999995,https://departamento.mercadolibre.com.ar/MLA-875539151-sobre-arroyo-800-espectacular-depto-3-dorm-dependencia2-cocheras-_JM,"Sobre Arroyo 800 Espectacular Depto 3 Dorm  Dependencia,2 Cocheras.",Departamento,2500.0,USD,175.0,4.0
318,318,2020_10_11,-34.58167,-58.472007999999995,https://departamento.mercadolibre.com.ar/MLA-875570489-dos-ambientes-al-frente-luminoso-excelente-ubicacion-_JM,Dos Ambientes Al Frente * Luminoso * Excelente Ubicacion,Departamento,97000.0,ARS,38.0,2.0
319,319,2020_10_11,-34.58133,-58.409348,https://departamento.mercadolibre.com.ar/MLA-875575076-departamento-reciclado-palermo-3-ambientes-bajos-requisitos-_JM,Departamento Reciclado Palermo 3 Ambientes Bajos Requisitos,Departamento,130000.0,ARS,60.0,3.0
320,320,2020_10_11,-34.597607,-58.379425,https://departamento.mercadolibre.com.ar/MLA-875629261-departamento-interno-muy-luminoso-8vo-piso-en-retiro-_JM,Departamento Interno Muy Luminoso! 8vo Piso En Retiro,Departamento,95500.0,ARS,36.0,2.0
321,321,2020_10_11,-34.580856,-58.450511999999996,https://departamento.mercadolibre.com.ar/MLA-875662463-4amb-temporario-ideal-extranjeros-o-interior-balcon-parrilla-_JM,4amb Temporario Ideal Extranjeros Ó Interior Balcon Parrilla,Departamento,150000.0,ARS,116.0,4.0
322,322,2020_10_11,-34.55283,-58.45281,https://departamento.mercadolibre.com.ar/MLA-875690788-excel-deptoamoblado-tv-wifi-a-mts-de-libertador-_JM,"Excel Deptoamoblado Tv, Wifi A Mts De Libertador",Departamento,100000.0,ARS,36.0,1.0
323,323,2020_10_11,-34.605865,-58.42586,https://departamento.mercadolibre.com.ar/MLA-875758670-departamento-3-amb-frente-hptal-italiano-almagro-alqtemp-_JM,Departamento 3 Amb. Frente Hptal Italiano Almagro- Alq.temp.,Departamento,101600.0,ARS,50.0,3.0
324,324,2020_10_11,-34.603012,-58.39168000000001,https://departamento.mercadolibre.com.ar/MLA-875800340-departamento-en-alquiler-excelente-ubicacion-apto-profesiona-_JM,Departamento En Alquiler Excelente Ubicación Apto Profesiona,Departamento,97000.0,ARS,35.0,1.0
325,325,2020_10_11,-34.65668,-58.47735600000001,https://departamento.mercadolibre.com.ar/MLA-875822271-dno-alq-3-amb-al-fte-con-balcon-sin-expen-con-prop-garantia-_JM,Dño Alq 3 Amb Al Fte Con Balcon Sin Expen Con Prop  Garantia,Departamento,103000.0,ARS,60.0,3.0
326,326,2020_10_11,-34.593655,-58.379844999999996,https://departamento.mercadolibre.com.ar/MLA-875827678-alquiler-temporario-2-ambientes-recoleta-a-nuevo-_JM,Alquiler Temporario 2 Ambientes Recoleta A Nuevo!,Departamento,105000.0,ARS,55.0,2.0
327,327,2020_10_11,-34.57208,-58.433856999999996,https://departamento.mercadolibre.com.ar/MLA-875873108-excelente-depto-monoambientes-muy-luminoso-_JM,Excelente Depto Monoambientes Muy Luminoso,Departamento,97500.0,ARS,38.5,1.0
328,328,2020_10_11,-34.626606,-58.44765,https://departamento.mercadolibre.com.ar/MLA-875921963-departamento-3-ambientes-impecable-en-valle-1400-con-cochera-_JM,Departamento 3 Ambientes Impecable En Valle 1400 Con Cochera,Departamento,124999.0,ARS,64.0,3.0
329,329,2020_10_11,-34.559,-58.458027,https://departamento.mercadolibre.com.ar/MLA-875934962-departamento-1-ambiente-amueblado-en-belgrano-_JM,Departamento 1 Ambiente. Amueblado En Belgrano.,Departamento,97000.0,ARS,32.0,1.0
